OrderID,OrderDate,Region,Category,Product,Quantity,UnitPrice,CustomerAge,PaymentMethod,Rating
ORD1001,2025-03-11,WEST,  Home & Kitchen  ,Accessory M,6,288.13,55.0,Credit Card,2.3
ORD2365,19/02/2025,central,  Electronics  ,Device Q,11,323.42,50.0,Debit Card,1.3
ORD1269,18/01/2024,East,Home & Kitchen,Widget B,9,272.62,51.0,Debit Card,3.1
ORD1265,09 Jun 2024,  West  ,toys,Gadget X,12,317.92,51.0,Cash,2.4
ORD1914,08 Nov 2024,  East  ,SPORTS,Accessory M,12,244.67,,Debit Card,1.0
ORD1230,22/01/2024,North,Books,Item N,12,205.56,67.0,Cash,4.9
ORD2315,07-24-2024,NORTH,Home & Kitchen,Widget A,13,249.08,47.0,Cash,3.7
ORD2119,04/03/2025,West,CLOTHING,Item N,4,109.04,66.0,UPI,1.3
ORD2997,03-06-2024,,Electronics,Widget A,4,60.32,23.0,UPI,4.8
ORD1864,28 Jun 2024,South,TOYS,Gizmo Z,8,137.07,44.0,Credit Card,
ORD2066,11-30-2024,EAST,HOME & KITCHEN,Gadget Y,6,145.2,19.0,UPI,1.9
ORD1873,24 Mar 2024,Central,electronics,Gizmo Z,9,144.81,51.0,Net Banking,4.6
ORD2820,2025-04-27,SOUTH,Toys,Device Q,9,95.78,,UPI,3.3
ORD1398,2024-09-29,West,Sports,Gadget Y,14,264.36,23.0,Cash,2.8
ORD2852,2025-01-31,East,BOOKS,Gadget X,3,237.33,61.0,Net Banking,3.8
ORD2652,2025-06-06,south,Books,Widget B,10,188.37,38.0,Debit Card,3.1
ORD1045,01/04/2024,West,Clothing,Gizmo Z,11,140.39,41.0,Net Banking,2.7
ORD1161,2025-03-14,Central,clothing,Widget B,4,189.22,45.0,Credit Card,2.9
ORD1991,04 Feb 2025,SOUTH,Toys,Gizmo Z,14,154.48,37.0,Debit Card,3.3
ORD1727,2024-08-12,East,Sports,Accessory M,9,95.89,20.0,Debit Card,1.5
ORD1629,15 Feb 2024,East,TOYS,Gadget Y,8,159.25,34.0,UPI,2.8
ORD1288,26 May 2025,  North  ,ELECTRONICS,Gadget Y,4,240.7,29.0,Credit Card,4.1
ORD2613,07/06/2024,East,CLOTHING,Item N,7,68.55,60.0,Net Banking,3.9
ORD2059,2024-02-16,south,HOME & KITCHEN,Item N,7,,64.0,Credit Card,4.0
ORD2981,15/05/2024,  Central  ,Clothing,Item N,3,224.11,,Cash,2.4
ORD1575,04/02/2025,east,Home & Kitchen,Gadget Y,12,214.87,49.0,Credit Card,3.0
ORD1850,08/11/2024,Central,Home & Kitchen,Item N,5,153.65,28.0,UPI,4.2
ORD2339,2024-08-01,north,SPORTS,Gizmo Z,14,109.5,36.0,Net Banking,3.1
ORD1911,25/01/2025,south,Toys,Widget A,13,128.28,52.0,Credit Card,3.5
ORD2254,2024-01-22,West,ELECTRONICS,Gadget X,9,257.01,31.0,Debit Card,
ORD2833,05/03/2024,  West  ,CLOTHING,Widget B,5,152.43,,,3.6
ORD2722,23/05/2025,South,TOYS,Accessory M,5,,36.0,Debit Card,4.1
ORD2845,03/11/2024,central,ELECTRONICS,Gadget Y,5,88.77,41.0,UPI,4.1
ORD2735,09/02/2025,Central,home & kitchen,Widget A,1,90.2,65.0,UPI,3.4
ORD1932,06-30-2024,CENTRAL,Books,Accessory M,8,33.79,52.0,Credit Card,3.9
ORD2100,17/02/2025,West,Home & Kitchen,Gadget X,4,123.57,25.0,Debit Card,4.5
ORD2657,15/11/2024,  West  ,  Home & Kitchen  ,Gizmo Z,8,358.18,22.0,Cash,5.0
ORD2207,10/12/2024,South,HOME & KITCHEN,Widget B,11,3271.0206774657768,18.0,Cash,1.9
ORD1247,2024-06-20,North,Home & Kitchen,Device Q,7,281.01,53.0,Cash,2.1
ORD1476,2024-12-13,NORTH,Toys,Widget B,13,273.24,41.0,Debit Card,4.2
ORD2694,28/03/2025,north,electronics,Device Q,13,222.3,43.0,UPI,4.0
ORD1085,2025-02-22,East,Sports,Gadget Y,5,,21.0,Net Banking,2.7
ORD1469,08-07-2024,SOUTH,Clothing,Widget B,10,367.29,34.0,Credit Card,1.5
ORD1225,02-04-2025,North,Toys,Device Q,11,168.34,,Net Banking,1.2
ORD1774,05-22-2024,West,  Toys  ,Gizmo Z,10,151.02,48.0,Debit Card,2.1
ORD1331,02 Jun 2024,EAST,books,Device Q,12,147.9,19.0,Credit Card,4.0
ORD1233,2024-12-30,  East  ,electronics,Device Q,13,194.34,34.0,Cash,1.4
ORD1588,03/11/2024,North,Clothing,Gizmo Z,5,249.16,43.0,Credit Card,1.6
ORD1475,2025-01-21,South,ELECTRONICS,Gadget X,11,130.34,63.0,Net Banking,3.1
ORD2284,2025-04-03,West,SPORTS,Gadget Y,6,129.66,,UPI,2.8
ORD2895,23/06/2025,CENTRAL,Toys,Gadget X,9,199.2,63.0,UPI,2.6
ORD1599,04 Feb 2025,South,Toys,Widget B,6,124.59,18.0,Credit Card,3.9
ORD1421,23/05/2024,central,home & kitchen,Gadget X,5,105.87,32.0,UPI,1.1
ORD2711,2024-09-04,central,Toys,Gadget X,14,217.64,69.0,Debit Card,1.8
ORD1182,2025-05-03,CENTRAL,toys,Widget A,3,316.32,56.0,Debit Card,4.5
ORD1988,2024-06-16,Central,Books,Gadget X,10,110.34,59.0,Debit Card,3.9
ORD2000,2024-01-11,,ELECTRONICS,Gizmo Z,14,129.32,27.0,Credit Card,3.4
ORD2641,20 Jul 2024,Central,Clothing,Widget A,13,149.27,64.0,Net Banking,3.9
ORD2356,05-22-2024,NORTH,Electronics,Widget A,9,212.06,56.0,Credit Card,1.4
ORD2462,2024-05-12,West,toys,Gadget Y,2,147.48,67.0,Debit Card,1.3
ORD1049,2025-05-23,east,Toys,Widget A,14,49.32,24.0,Cash,
ORD2902,15 Nov 2024,central,Clothing,Gizmo Z,4,75.87,23.0,Credit Card,1.1
ORD2029,01-25-2024,Central,home & kitchen,Widget B,10,102.99,60.0,Cash,
ORD1529,07 Sep 2024,central,CLOTHING,Accessory M,6,215.33,47.0,Cash,4.6
ORD2258,01/11/2024,  West  ,Books,Item N,6,312.4,26.0,Credit Card,
ORD1486,21/06/2024,  Central  ,Toys,Gizmo Z,11,147.2,69.0,Net Banking,1.9
ORD2978,2024-05-07,East,SPORTS,Gadget Y,14,215.25,,Credit Card,3.6
ORD1497,20/08/2024,north,Toys,Gadget Y,3,175.94,57.0,Net Banking,1.8
ORD2646,17/04/2024,central,CLOTHING,Widget A,6,174.44,48.0,Debit Card,2.9
ORD1106,15/01/2024,SOUTH,Toys,Accessory M,8,149.94,69.0,Cash,2.0
ORD1443,05-31-2025,East,home & kitchen,Gizmo Z,6,248.04,54.0,Cash,3.9
ORD2512,2024-01-08,east,clothing,Widget B,12,138.51,53.0,Credit Card,4.5
ORD1646,10-29-2024,West,Electronics,Item N,7,7843.070265781322,59.0,Debit Card,3.3
ORD2036,10 Mar 2025,east,SPORTS,Accessory M,8,289.25,26.0,UPI,2.2
ORD2762,10-15-2024,north,Toys,Gadget Y,2,70.93,33.0,Cash,
ORD1726,27/04/2024,South,Clothing,Device Q,2,193.65,51.0,Credit Card,2.5
ORD1190,2024-12-11,North,  Home & Kitchen  ,Gadget X,3,86.45,53.0,Debit Card,3.1
ORD2788,29/02/2024,South,BOOKS,Gizmo Z,14,178.11,,Cash,
ORD2856,2024-04-29,south,Home & Kitchen,Widget B,14,,35.0,Debit Card,3.0
ORD1282,11/02/2025,West,Home & Kitchen,Item N,13,226.91,56.0,Credit Card,3.8
ORD1029,2025-05-25,  West  ,TOYS,Widget B,12,82.32,61.0,UPI,4.3
ORD1169,05-25-2025,Central,Toys,Device Q,5,127.26,41.0,Cash,2.4
ORD2001,2025-05-26,south,SPORTS,Item N,13,237.68,,UPI,4.7
ORD2204,04-01-2024,East,Sports,Widget B,2,249.33,23.0,UPI,3.1
ORD1100,2024-01-05,Central,clothing,Widget B,6,122.0,56.0,Cash,1.8
ORD1197,09/01/2024,  South  ,SPORTS,Device Q,1,153.03,33.0,Credit Card,4.4
ORD1495,05/02/2025,Central,books,Gadget Y,9,174.81,19.0,Cash,3.9
ORD2745,2025-03-04,north,electronics,Widget A,12,138.49,31.0,Net Banking,1.2
ORD1647,02-25-2024,North,Home & Kitchen,Gadget Y,7,270.37,56.0,Debit Card,
ORD1987,2024-10-13,East,Home & Kitchen,Item N,1,221.16,38.0,Net Banking,1.0
ORD1044,2024-12-05,  East  ,Books,Accessory M,7,248.05,41.0,Debit Card,1.2
ORD2962,07/04/2025,CENTRAL,Home & Kitchen,Gizmo Z,13,,58.0,Net Banking,2.0
ORD1710,06/01/2024,East,CLOTHING,Widget B,12,238.09,37.0,UPI,
ORD1373,09-09-2024,east,Books,Widget B,7,144.32,18.0,,4.7
ORD1678,28 Jan 2025,North,Books,Gizmo Z,8,89.62,30.0,Credit Card,3.4
ORD1566,02/06/2024,East,Toys,Gizmo Z,9,241.23,57.0,Credit Card,4.7
ORD2672,12-18-2024,Central,electronics,Gizmo Z,2,238.21,37.0,Cash,2.0
ORD2821,2025-06-02,South,ELECTRONICS,Widget A,4,330.18,53.0,Net Banking,2.8
ORD1847,2024-05-16,SOUTH,home & kitchen,Gadget Y,1,249.68,19.0,UPI,1.8
ORD1460,20/03/2025,East,Books,Widget A,1,121.12,,Net Banking,2.8
ORD2437,13/11/2024,  South  ,ELECTRONICS,Gizmo Z,12,91.31,37.0,Net Banking,4.2
ORD2155,01-20-2024,South,TOYS,Accessory M,7,,26.0,Net Banking,4.1
ORD1039,22 Jan 2025,SOUTH,Books,Gizmo Z,3,74.31,21.0,Net Banking,3.1
ORD1434,2025-05-06,east,  Sports  ,Widget B,12,144.66,39.0,Debit Card,2.8
ORD1973,29 Jan 2024,North,TOYS,Accessory M,14,41.8,49.0,Cash,
ORD2239,08-20-2024,  West  ,Home & Kitchen,Gadget X,11,154.36,35.0,Net Banking,2.2
ORD2007,24 Feb 2024,West,Toys,Gizmo Z,-8,189.88,28.0,Debit Card,1.3
ORD2579,02-12-2024,East,BOOKS,Gizmo Z,-6,91.64,18.0,Credit Card,1.1
ORD2590,02 Feb 2025,north,SPORTS,Item N,11,306.32,19.0,Cash,2.0
ORD2786,09-10-2024,NORTH,Clothing,Gadget Y,14,142.37,25.0,Credit Card,4.6
ORD2498,2024-07-03,East,Books,Widget B,14,405.5,27.0,UPI,1.9
ORD1456,11/05/2024,east,  Sports  ,Item N,6,257.15,31.0,Debit Card,3.0
ORD2835,31 Jul 2024,  West  ,home & kitchen,Gadget X,2,246.46,,UPI,1.2
ORD1260,06-29-2024,  East  ,Toys,Widget B,7,76.45,67.0,Net Banking,2.0
ORD2840,2024-06-21,CENTRAL,CLOTHING,Gadget X,6,184.79,,UPI,3.8
ORD1035,04-29-2025,WEST,Home & Kitchen,Device Q,3,73.09,51.0,UPI,4.3
ORD1827,2024-12-21,East,home & kitchen,Gizmo Z,1,232.86,65.0,Cash,3.1
ORD1309,16 Feb 2024,  South  ,Home & Kitchen,Accessory M,12,100.19,,Credit Card,3.2
ORD1276,01-27-2025,North,Electronics,Gadget Y,7,249.82,46.0,Debit Card,
ORD1636,2024-08-26,EAST,books,Widget B,8,178.62,45.0,UPI,1.9
ORD1654,30/12/2024,central,Sports,Widget B,4,231.37,64.0,Net Banking,1.3
ORD1622,2025-04-10,  West  ,Sports,Item N,8,67.51,150.0,Debit Card,3.8
ORD2859,08/05/2024,west,Clothing,Gadget X,13,79.52,68.0,Debit Card,3.6
ORD1844,01-05-2025,  South  ,Sports,Accessory M,9,93.51,23.0,Cash,3.5
ORD1393,2024-02-06,Central,Toys,Gadget X,8,157.17,26.0,Credit Card,5.0
ORD2769,03-11-2025,East,toys,Device Q,5,266.49,21.0,Debit Card,3.1
ORD1107,2025-04-05,Central,Clothing,Widget A,12,347.44,,Cash,1.2
ORD1349,2025-06-05,NORTH,Electronics,Gizmo Z,13,109.24,23.0,UPI,3.0
ORD1524,24/01/2025,North,Sports,Item N,12,178.57,59.0,Net Banking,4.3
ORD1784,14/05/2025,EAST,ELECTRONICS,Gadget X,12,127.92,26.0,Debit Card,3.8
ORD1047,30/03/2025,  East  ,Electronics,Widget A,10,289.85,,Debit Card,4.2
ORD1203,31/05/2024,central,Sports,Gadget X,6,114.42,45.0,Net Banking,1.2
ORD1718,12/07/2024,West,Toys,Item N,7,202.39,39.0,Debit Card,4.7
ORD2655,03-16-2025,Central,Home & Kitchen,Widget A,4,348.88,58.0,Credit Card,2.3
ORD1021,2024-10-03,West,clothing,Gadget Y,12,104.58,18.0,Cash,3.7
ORD1402,2024-01-19,Central,Books,Gizmo Z,2,163.26,62.0,Credit Card,3.9
ORD2107,04-21-2025,CENTRAL,books,Item N,11,192.22,20.0,Net Banking,2.2
ORD2154,08 Apr 2024,SOUTH,Books,Device Q,10,103.65,68.0,Net Banking,2.2
ORD2439,2025-01-15,North,SPORTS,Gadget Y,6,193.5,25.0,Net Banking,1.8
ORD1858,2025-02-21,EAST,TOYS,Gizmo Z,9,240.71,61.0,Credit Card,3.1
ORD1989,24/09/2024,North,Electronics,Widget A,12,166.74,18.0,Debit Card,4.3
ORD2865,19/08/2024,  West  ,Clothing,Widget A,9,185.34,69.0,Cash,2.4
ORD1741,16 Jun 2024,West,books,Gadget Y,4,264.94,,Cash,3.2
ORD2721,14/05/2025,south,Books,Widget A,8,316.65,25.0,Cash,1.3
ORD2310,12-14-2024,South,HOME & KITCHEN,Gadget Y,5,223.37,39.0,Debit Card,3.2
ORD2147,05/08/2024,EAST,Books,Item N,4,119.4,69.0,,4.8
ORD1033,05-19-2025,West,Toys,Item N,9,169.91,25.0,Credit Card,2.2
ORD1787,04-22-2025,,SPORTS,Device Q,3,145.02,56.0,Debit Card,2.7
ORD2540,09/06/2024,West,  Electronics  ,Gadget X,9,186.53,53.0,,3.7
ORD1923,2024-04-05,  North  ,BOOKS,Widget B,9,155.48,50.0,UPI,4.9
ORD2043,2024-11-25,EAST,Home & Kitchen,Accessory M,9,240.08,38.0,Net Banking,3.7
ORD2959,07/04/2025,East,Electronics,Accessory M,8,78.26,43.0,Cash,3.0
ORD2243,09 Aug 2024,central,Books,Widget A,4,121.86,25.0,Debit Card,1.8
ORD2915,28/04/2024,CENTRAL,Toys,Accessory M,12,143.48,45.0,Cash,
ORD1579,15/03/2024,  South  ,sports,Widget A,5,253.35,41.0,Cash,4.8
ORD1481,03/01/2025,  East  ,Clothing,Item N,4,393.87,36.0,Cash,4.0
ORD1931,06-13-2024,central,sports,Gadget X,9,162.71,26.0,Credit Card,4.6
ORD1356,01-16-2024,north,Electronics,Accessory M,6,345.02,35.0,Net Banking,3.2
ORD2685,07/12/2024,West,CLOTHING,Gizmo Z,10,376.95,41.0,Credit Card,4.6
ORD2248,29/08/2024,EAST,Clothing,Item N,5,70.98,26.0,Debit Card,2.1
ORD1759,17/10/2024,west,Toys,Widget B,12,164.59,21.0,Net Banking,4.3
ORD1092,14/05/2024,Central,sports,Gadget X,1,195.8,32.0,UPI,3.2
ORD2175,09 Feb 2024,east,Electronics,Widget B,10,83.4,34.0,Net Banking,3.6
ORD2415,06/09/2024,west,  Home & Kitchen  ,Gizmo Z,13,418.78,,Cash,1.4
ORD2341,02-04-2025,east,Books,Gizmo Z,3,189.76,35.0,Cash,3.8
ORD2472,11/05/2025,North,Home & Kitchen,Accessory M,8,158.5,22.0,Credit Card,2.0
ORD1803,15/01/2024,East,Electronics,Accessory M,8,272.29,37.0,Cash,2.3
ORD1745,22/02/2025,central,Sports,Widget B,5,118.87,41.0,UPI,1.2
ORD2546,2024-04-11,CENTRAL,clothing,Gadget Y,9,,49.0,Net Banking,2.1
ORD1279,2024-02-08,CENTRAL,toys,Widget A,10,307.54,61.0,UPI,1.7
ORD2607,15/12/2024,east,Toys,Widget A,10,77.68,42.0,Credit Card,2.1
ORD1764,13 Feb 2025,NORTH,TOYS,Widget A,8,104.28,19.0,Cash,3.3
ORD1604,25/03/2025,central,sports,Gizmo Z,4,180.54,34.0,Credit Card,3.0
ORD1654,30/12/2024,central,Sports,Widget B,4,231.37,64.0,Net Banking,1.3
ORD2373,17 Jan 2025,NORTH,clothing,Widget A,7,471.41,26.0,Net Banking,1.9
ORD2951,21/07/2024,East,clothing,Gadget Y,10,466.27,,Credit Card,1.6
ORD2398,07/11/2024,EAST,Books,Item N,1,92.82,32.0,Net Banking,4.6
ORD1400,2024-12-07,west,sports,Gadget Y,7,190.19,26.0,Net Banking,3.1
ORD2728,2024-06-28,CENTRAL,Books,Gadget X,14,243.12,120.0,Credit Card,4.0
ORD1257,14/12/2024,SOUTH,Sports,Device Q,2,166.12,18.0,Debit Card,3.8
ORD1944,2025-01-20,west,Toys,Widget A,4,83.95,24.0,Debit Card,5.0
ORD2875,08 Jan 2024,Central,Home & Kitchen,Widget B,8,72.06,39.0,Cash,
ORD2096,2024-04-17,NORTH,Clothing,Widget A,13,151.67,61.0,,5.0
ORD2219,12 Mar 2025,South,Toys,Device Q,7,190.24,65.0,Credit Card,3.3
ORD2507,2024-05-30,South,SPORTS,Widget B,1,211.37,38.0,Credit Card,2.0
ORD2879,12 Feb 2024,central,clothing,Device Q,14,222.43,66.0,Credit Card,3.2
ORD2161,03/01/2024,North,Toys,Accessory M,5,60.26,18.0,Debit Card,
ORD1494,16 Mar 2025,Central,Clothing,Item N,10,223.64,25.0,UPI,
ORD1772,25/02/2025,West,  Books  ,Gadget Y,13,288.38,45.0,Debit Card,4.4
ORD1550,23 Jan 2024,south,Books,Gadget Y,6,178.85,37.0,UPI,2.8
ORD2486,2024-02-28,East,clothing,Accessory M,11,160.39,65.0,Debit Card,2.3
ORD1201,2024-05-10,  South  ,BOOKS,Item N,7,202.49,29.0,Debit Card,3.1
ORD1312,15 Apr 2024,NORTH,  Sports  ,Widget B,2,187.41,47.0,Debit Card,3.6
ORD1290,2025-04-15,North,  Clothing  ,Gadget Y,9,8263.344608597252,43.0,Credit Card,4.5
ORD2984,08 May 2024,North,  Sports  ,Widget A,14,200.72,58.0,UPI,1.0
ORD2213,2024-05-12,  West  ,Toys,Gizmo Z,5,32.77,56.0,Net Banking,2.8
ORD1763,18 Mar 2024,East,Sports,Gizmo Z,11,8548.80247464239,61.0,Cash,3.4
ORD2136,11/01/2024,  East  ,Toys,Accessory M,5,260.38,46.0,Net Banking,3.2
ORD1949,09-17-2024,,books,Accessory M,7,,52.0,Cash,
ORD1183,03 Dec 2024,central,TOYS,Gizmo Z,6,184.71,63.0,Credit Card,2.3
ORD2176,06-20-2025,  Central  ,  Sports  ,Device Q,8,116.67,42.0,Debit Card,4.6
ORD2848,14/08/2024,SOUTH,electronics,Accessory M,9,139.06,62.0,Debit Card,5.0
ORD2349,2024-08-12,Central,Books,Widget B,12,191.41,50.0,Credit Card,
ORD2727,24 Mar 2025,central,Toys,Gizmo Z,6,77.75,,Cash,5.0
ORD2068,2024-05-16,North,Sports,Widget A,11,161.13,64.0,UPI,4.7
ORD2468,16/04/2024,East,  Electronics  ,Gadget X,4,133.36,22.0,Net Banking,1.3
ORD2811,24/12/2024,NORTH,Electronics,Widget B,11,86.79,26.0,Net Banking,5.0
ORD2030,2024-02-08,NORTH,SPORTS,Accessory M,12,84.18,,Debit Card,1.9
ORD1250,04-21-2025,Central,BOOKS,Item N,9,144.21,68.0,Credit Card,
ORD1823,2024-08-05,South,Toys,Widget B,8,207.73,39.0,Credit Card,1.3
ORD2099,2024-06-18,WEST,Sports,Gadget X,6,33.45,18.0,UPI,2.9
ORD2536,30/10/2024,South,Electronics,Item N,7,110.23,54.0,Credit Card,4.4
ORD1940,10-11-2024,Central,Books,Widget A,12,,30.0,Cash,4.6
ORD1391,05/04/2024,West,Electronics,Widget A,5,223.22,50.0,Net Banking,3.2
ORD2919,2025-05-02,east,Toys,Gadget Y,4,351.14,51.0,Credit Card,1.7
ORD2456,13/10/2024,CENTRAL,Sports,Gadget Y,6,,51.0,Cash,
ORD2092,09/06/2024,North,BOOKS,Widget A,8,270.54,65.0,Cash,
ORD2191,08-11-2024,North,books,Widget A,8,248.51,19.0,UPI,2.0
ORD1904,2025-04-02,east,Home & Kitchen,Device Q,7,602.13,55.0,Net Banking,3.7
ORD1730,2024-05-19,West,books,Gadget X,9,75.67,27.0,UPI,4.2
ORD1554,25/03/2024,WEST,ELECTRONICS,Widget B,3,134.56,47.0,Net Banking,2.0
ORD1366,2025-02-20,central,Clothing,Gizmo Z,5,422.4,44.0,Cash,2.4
ORD1345,15 Oct 2024,West,Sports,Gizmo Z,8,,,UPI,1.0
ORD2608,2025-04-03,WEST,books,Item N,3,125.97,37.0,Cash,3.7
ORD1535,11/08/2024,SOUTH,  Books  ,Gadget X,3,352.94,63.0,Net Banking,
ORD2422,2024-07-04,EAST,Books,Item N,7,327.33,33.0,Credit Card,1.1
ORD2209,21/12/2024,South,Home & Kitchen,Accessory M,2,309.13,57.0,UPI,1.9
ORD2372,07/09/2024,  South  ,Electronics,Gadget Y,7,142.22,,Credit Card,2.6
ORD2639,2024-02-29,South,Electronics,Widget B,9,171.65,21.0,Debit Card,1.0
ORD1919,08-16-2024,NORTH,Books,Widget A,10,289.83,20.0,UPI,
ORD1211,04-21-2024,Central,Sports,Gadget Y,9,197.28,63.0,Debit Card,4.6
ORD2603,23/02/2025,South,ELECTRONICS,Gizmo Z,11,180.85,51.0,Debit Card,1.2
ORD1502,2025-05-27,South,Home & Kitchen,Gadget X,6,84.66,53.0,Debit Card,3.4
ORD1537,2024-06-25,,Home & Kitchen,Gizmo Z,12,250.61,30.0,Credit Card,4.2
ORD2220,2024-03-22,  North  ,Home & Kitchen,Widget B,6,204.12,39.0,Credit Card,2.9
ORD1175,08/04/2025,south,SPORTS,Gadget X,-12,135.55,40.0,Debit Card,4.9
